date,weekday,worker,seq,ward,name,category,category_ko,address,phone,latitude,longitude,map_url,item_set,target_listings
2026-08-26,수,작업자 C,21,Chánh Hưng,Mũ Bảo Hiểm Thiên Ân,gear,헬멧·보호구,8 Nguyễn Thị Tần,+84 865 924 988,10.7483772,106.6849077,"https://www.google.com/maps/search/?api=1&query=10.7483772,106.6849077",헬멧 2종 (풀페이스 / 하프),2
2026-08-26,수,작업자 C,22,Chánh Hưng,Tran Thi Tuyet Helmet Store,gear,헬멧·보호구,6H Duong Ba Trac,+84 932 680 616,10.7437463,106.6884756,"https://www.google.com/maps/search/?api=1&query=10.7437463,106.6884756",헬멧 2종 (풀페이스 / 하프),2
2026-08-26,수,작업자 C,23,Chánh Hưng,Chuyên Phụ Tùng Xe Tay Ga Chính Hãng Nhập Khẩu,parts,용품,"PMVQ+VH5, 288 Duong Ba Trac",+84 924 422 224,10.7445322,106.6889246,"https://www.google.com/maps/search/?api=1&query=10.7445322,106.6889246",미러 · 머플러 · 브레이크패드 · 체인 중 2점,2
2026-08-26,수,작업자 C,24,Chánh Hưng,Cửa Hàng Phụ Tùng Xe Máy 495,parts,용품,495 Đ. Hưng Phú,+84 908 528 650,10.7469758,106.6730072,"https://www.google.com/maps/search/?api=1&query=10.7469758,106.6730072",미러 · 머플러 · 브레이크패드 · 체인 중 2점,2
2026-08-26,수,작업자 C,25,Chánh Hưng,Rửa Xe Máy 368,wash,세차,83 Đ. Tạ Quang Bửu,,10.7441474,106.6851649,"https://www.google.com/maps/search/?api=1&query=10.7441474,106.6851649",가입만,0
2026-08-26,수,작업자 C,26,Chánh Hưng,Quán Cơm Tấm Thương,food,음식,25P Nguyễn Thị Tần,,10.7451508,106.6866003,"https://www.google.com/maps/search/?api=1&query=10.7451508,106.6866003",가입만,0
2026-08-26,수,작업자 C,27,Chánh Hưng,B's Mart - Cửa hàng 63 - Nguyễn Thị Tần,convenience,편의점,11N Nguyễn Thị Tần,,10.7457354,106.686487,"https://www.google.com/maps/search/?api=1&query=10.7457354,106.686487",가입만,0
2026-08-26,수,작업자 C,28,Chánh Hưng,Wash & Oil - Trung Tâm Đầu Nhớt Và Rửa Xe Chuyên Nghiệp,wash,세차,540 Đ. Hưng Phú,,10.7468444,106.6711522,"https://www.google.com/maps/search/?api=1&query=10.7468444,106.6711522",가입만,0
2026-08-26,수,작업자 C,29,Chợ Quán,MƯỚP'S COFFEE & TEA,cafe,카페,41/1T5 Dạ Nam,,10.7492286,106.6859202,"https://www.google.com/maps/search/?api=1&query=10.7492286,106.6859202",가입만,0
2026-08-26,수,작업자 C,30,Chợ Quán,Tiệm Rửa Xe - Thay Nhớt Ngọc Sơn,wash,세차,5A Dạ Nam,,10.7498978,106.6857438,"https://www.google.com/maps/search/?api=1&query=10.7498978,106.6857438",가입만,0
2026-08-26,수,작업자 C,31,An Đông,Quán Ăn Hương Núi,food,음식,157 Trần Tuấn Khải,,10.752277,106.6738288,"https://www.google.com/maps/search/?api=1&query=10.752277,106.6738288",가입만,0
2026-08-26,수,작업자 C,32,An Đông,Cứu Hộ Xe Máy - Sửa Xe Lưu Động Minh Thành Motor,tire,타이어,97 An Bình,,10.7515636,106.6725496,"https://www.google.com/maps/search/?api=1&query=10.7515636,106.6725496",가입만,0
2026-08-26,수,작업자 D,1,Bình Tây,Phụ tùng xe máy Chí Bảo,parts,용품,1 Nguyễn Thị Nhỏ,+84 903 636 256,10.7515936,106.6503995,"https://www.google.com/maps/search/?api=1&query=10.7515936,106.6503995",미러 · 머플러 · 브레이크패드 · 체인 중 2점,2
2026-08-26,수,작업자 D,2,Bình Tây,Phụ tùng xe máy KTK,parts,용품,1561 3 Tháng 2,+84 848 400 033,10.7550375,106.6441441,"https://www.google.com/maps/search/?api=1&query=10.7550375,106.6441441",미러 · 머플러 · 브레이크패드 · 체인 중 2점,2
2026-08-26,수,작업자 D,3,Bình Tây,Shop Đồ Chơi Xe Máy 68,parts,중고 용품,"79/45/51, q8 Phú Định",+84 908 228 248,10.729127,106.6305189,"https://www.google.com/maps/search/?api=1&query=10.729127,106.6305189",중고 부품 2점,2
2026-08-26,수,작업자 D,4,Bình Tây,Đại lý bán phụ tùng BÁCH ĐIỀN,parts,중고 용품,35 Đ. Số 72,+84 974 477 518,10.7330028,106.6262216,"https://www.google.com/maps/search/?api=1&query=10.7330028,106.6262216",중고 부품 2점,2
2026-08-26,수,작업자 D,5,Bình Thới,BB STORE Trần Đức Bội,accessory,튜닝·액세서리,Hẻm 15/70 Hòa Bình,,10.7629377,106.6371428,"https://www.google.com/maps/search/?api=1&query=10.7629377,106.6371428",핸들바 · LED · 데칼 · 시트커버 중 2점,2
2026-08-26,수,작업자 D,6,Bình Thới,Lê Thanh Decal,accessory,튜닝·액세서리,109E Lạc Long Quân,+84 362 818 864,10.7606675,106.6419486,"https://www.google.com/maps/search/?api=1&query=10.7606675,106.6419486",핸들바 · LED · 데칼 · 시트커버 중 2점,2
2026-08-26,수,작업자 D,7,Bình Thới,META RACE & COFFEE | Khu vui chơi giải trí đua xe điều khiển RC,accessory,튜닝·액세서리,49 Ông Ích Khiêm,+84 971 686 711,10.7660092,106.6442332,"https://www.google.com/maps/search/?api=1&query=10.7660092,106.6442332",핸들바 · LED · 데칼 · 시트커버 중 2점,2
2026-08-26,수,작업자 D,8,Bình Thới,Shop Đồ Chơi Xe Máy Cnt,accessory,튜닝·액세서리,,,10.7601576,106.6377106,"https://www.google.com/maps/search/?api=1&query=10.7601576,106.6377106",핸들바 · LED · 데칼 · 시트커버 중 2점,2
2026-08-26,수,작업자 D,9,Bình Thới,Thế giới đồ chơi xe máy Trực q1,accessory,튜닝·액세서리,418/47 Đ. Minh Phụng,+84 909 011 932,10.7603045,106.6457152,"https://www.google.com/maps/search/?api=1&query=10.7603045,106.6457152",핸들바 · LED · 데칼 · 시트커버 중 2점,2
2026-08-26,수,작업자 D,10,Bình Thới,Thợ Vẽ Sửa Xe,accessory,튜닝·액세서리,19A Nguyễn Văn Vịnh,+84 816 668 268,10.76865,106.6301402,"https://www.google.com/maps/search/?api=1&query=10.76865,106.6301402",핸들바 · LED · 데칼 · 시트커버 중 2점,2
2026-08-26,수,작업자 D,11,Bình Thới,ĐỒ CHƠI XE MÁY DIAMOND SALAYA,accessory,튜닝·액세서리,179/39/9 Hòa Bình,+84 794 111 382,10.7695939,106.6290613,"https://www.google.com/maps/search/?api=1&query=10.7695939,106.6290613",핸들바 · LED · 데칼 · 시트커버 중 2점,2
2026-08-26,수,작업자 D,12,Bình Thới,Đồ Chơi Xe Hiển Nguyễn,accessory,튜닝·액세서리,31Đ Tân Hòa Đông,+84 707 383 839,10.755662,106.6328916,"https://www.google.com/maps/search/?api=1&query=10.755662,106.6328916",핸들바 · LED · 데칼 · 시트커버 중 2점,2
2026-08-26,수,작업자 D,13,Bình Thới,Độ đèn xe máy soon anh,accessory,튜닝·액세서리,2 Đình Nghi Xuân,+84 346 669 686,10.7692318,106.6218889,"https://www.google.com/maps/search/?api=1&query=10.7692318,106.6218889",핸들바 · LED · 데칼 · 시트커버 중 2점,2
2026-08-26,수,작업자 D,14,Bình Thới,Ốc Hương Shop,accessory,튜닝·액세서리,3 Đường Nguyễn Đình Kiên,+84 964 314 489,10.7623368,106.6317905,"https://www.google.com/maps/search/?api=1&query=10.7623368,106.6317905",핸들바 · LED · 데칼 · 시트커버 중 2점,2
2026-08-26,수,작업자 D,15,Bình Thới,168 Store (Chuyên Sh Lướt),etc,중고 오토바이,"54/1 Chiến Lược, Bình Trị Đông",+84 878 868 168,10.7611077,106.6198455,"https://www.google.com/maps/search/?api=1&query=10.7611077,106.6198455",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-26,수,작업자 D,16,Bình Thới,Chú Đoàn,etc,중고 오토바이,262/80 Đ. Phan Anh,+84 937 093 095,10.7708097,106.6247501,"https://www.google.com/maps/search/?api=1&query=10.7708097,106.6247501",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-26,수,작업자 D,17,Bình Thới,Cửa Hàng Xe Máy Hoà Bùi,etc,중고 오토바이,268 An Dương Vương,+84 903 966 625,10.7590879,106.6249417,"https://www.google.com/maps/search/?api=1&query=10.7590879,106.6249417",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-26,수,작업자 D,18,Bình Thới,Cửa hàng xe Minh Chín,etc,중고 오토바이,346 Tân Hòa Đông,,10.764924,106.6187519,"https://www.google.com/maps/search/?api=1&query=10.764924,106.6187519",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-26,수,작업자 D,19,Bình Thới,Easy Rider Garage,etc,중고 오토바이,59C Đ. Kênh Tân Hóa,,10.7670756,106.6355455,"https://www.google.com/maps/search/?api=1&query=10.7670756,106.6355455",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-26,수,작업자 D,20,Bình Thới,HEAD Dũng Oanh,etc,중고 오토바이,2A Đ. Lê Văn Quới,+84 28 3978 3705,10.773936,106.6212298,"https://www.google.com/maps/search/?api=1&query=10.773936,106.6212298",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-26,수,작업자 D,21,Bình Thới,Thanh Hoà motorbike,etc,중고 오토바이,259 Đ. Phan Anh,+84 938 877 296,10.7701052,106.6220616,"https://www.google.com/maps/search/?api=1&query=10.7701052,106.6220616",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-26,수,작업자 D,22,Bình Thới,Tiện ích xe máy,etc,중고 오토바이,395/6 Đ. Minh Phụng,+84 936 502 401,10.7603337,106.6431437,"https://www.google.com/maps/search/?api=1&query=10.7603337,106.6431437",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-26,수,작업자 D,23,Bình Thới,Trung tâm xe máy Thành Hưng,etc,중고 오토바이,172 Đ. Tô Hiệu,+84 937 692 195,10.7722616,106.6272112,"https://www.google.com/maps/search/?api=1&query=10.7722616,106.6272112",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-26,수,작업자 D,24,Bình Thới,Tuan moto 262 đ phan anh quận tân phú TPHCM,etc,중고 오토바이,262 Đ. Phan Anh,+84 369 669 659,10.7709946,106.6239589,"https://www.google.com/maps/search/?api=1&query=10.7709946,106.6239589",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-26,수,작업자 D,25,Diên Hồng,Sửa Xe Lưu Động - Cứu Hộ Xe Máy 24h Minh Thành Motor,wash,세차,136 Đ. Thành Thái,,10.7738673,106.6646713,"https://www.google.com/maps/search/?api=1&query=10.7738673,106.6646713",가입만,0
2026-08-26,수,작업자 D,26,Diên Hồng,Tiệm Giặt Ủi Như Ý,laundry,세탁,103 Đ. Thành Thái,,10.7740341,106.6646273,"https://www.google.com/maps/search/?api=1&query=10.7740341,106.6646273",가입만,0
2026-08-26,수,작업자 D,27,Diên Hồng,MINISTOP Thành Thái,convenience,편의점,5 Đ. Thành Thái,,10.7693551,106.6661588,"https://www.google.com/maps/search/?api=1&query=10.7693551,106.6661588",가입만,0
2026-08-26,수,작업자 D,28,Diên Hồng,Quán Sáu Dũng,food,음식,490/3 Nguyễn Tri Phương,,10.7672553,106.6674798,"https://www.google.com/maps/search/?api=1&query=10.7672553,106.6674798",가입만,0
2026-08-26,수,작업자 D,29,Hòa Hưng,Bãi Giữ xe máy,parking,주차장,2 Đ. Dương Quang Trung,,10.7735478,106.6659285,"https://www.google.com/maps/search/?api=1&query=10.7735478,106.6659285",가입만,0
2026-08-26,수,작업자 D,30,Hòa Hưng,Cứu Hộ Xe Máy - Sửa Xe Máy Tại Nhà 24h Minh Thành Motor,tire,타이어,16 Đ. Dương Quang Trung,,10.7739596,106.6667831,"https://www.google.com/maps/search/?api=1&query=10.7739596,106.6667831",가입만,0
2026-08-26,수,작업자 D,31,Diên Hồng,"Trùng Dương Service - Trung Tâm Sửa Chữa, Thay Mặt Kính, Màn Hình ĐTDĐ",phone_repair,폰수리,Đường 3/2,,10.7712244,106.6679425,"https://www.google.com/maps/search/?api=1&query=10.7712244,106.6679425",가입만,0
2026-08-26,수,작업자 D,32,Vườn Lài,Làm Chìa Khóa Xe Máy,tire,타이어,436 3 Tháng 2,,10.7691539,106.6685797,"https://www.google.com/maps/search/?api=1&query=10.7691539,106.6685797",가입만,0
2026-08-26,수,감독자 (C조 순회),1,Tân Hưng,SHIN MOTORCYCLE WORKSHOP - SHIN MOTO,accessory,튜닝·액세서리,34 Đường số 5C,+84 904 752 159,10.7325718,106.690405,"https://www.google.com/maps/search/?api=1&query=10.7325718,106.690405",핸들바 · LED · 데칼 · 시트커버 중 2점,2
2026-08-26,수,감독자 (C조 순회),2,Tân Hưng,CBC Workshop,parts,중고 용품,"102 Đường số 1, Khu dân cư Trung Sơn Khu dân cư Trung Sơn, Bình Chánh, Thành phố Hồ Chí Minh 70000",+84 937 211 985,10.7339983,106.6930123,"https://www.google.com/maps/search/?api=1&query=10.7339983,106.6930123",중고 부품 2점,2
2026-08-26,수,감독자 (C조 순회),3,Tân Hưng,TIỆM BÁN PHỤ TÙNG CHÍNH HÃNG -SỬA CHỮA XE MÁY NGUYÊN TRƯỜNG,parts,용품,564 Lê Văn Lương,+84 777 664 665,10.7322889,106.7009831,"https://www.google.com/maps/search/?api=1&query=10.7322889,106.7009831",미러 · 머플러 · 브레이크패드 · 체인 중 2점,2
2026-08-26,수,감독자 (C조 순회),4,Tân Hưng,Sugi Art Shop - Dụng Cụ vẽ Tâm Tâm,accessory,튜닝·액세서리,612a Lê Văn Lương,+84 969 266 701,10.7303874,106.7000264,"https://www.google.com/maps/search/?api=1&query=10.7303874,106.7000264",핸들바 · LED · 데칼 · 시트커버 중 2점,2
2026-08-26,수,감독자 (C조 순회),5,Tân Hưng,XE MÁY 268 - Bán xe Trả Góp,etc,중고 오토바이,615 Lê Văn Lương,+84 707 036 363,10.7316905,106.7010155,"https://www.google.com/maps/search/?api=1&query=10.7316905,106.7010155",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-26,수,감독자 (C조 순회),6,Tân Hưng,O’renchi Cafe,gear,헬멧·보호구,501 Lê Văn Lương,+84 903 995 618,10.7358491,106.7028501,"https://www.google.com/maps/search/?api=1&query=10.7358491,106.7028501",헬멧 2종 (풀페이스 / 하프),2
2026-08-26,수,감독자 (C조 순회),7,Tân Hưng,Minh Tiến Mua Bán - Trao Đổi Xe Gắn Máy,etc,중고 오토바이,,,10.7256451,106.6982741,"https://www.google.com/maps/search/?api=1&query=10.7256451,106.6982741",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-26,수,감독자 (C조 순회),8,Tân Hưng,THUÊ XE MÁY 79 PHÚ MỸ HƯNG - MOTOBIKE RENTAL,etc,중고 오토바이,40 Nội Khu Hưng Gia 2,+84 775 151 589,10.7334355,106.7070197,"https://www.google.com/maps/search/?api=1&query=10.7334355,106.7070197",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-26,수,감독자 (C조 순회),9,Tân Hưng,HYUNDAI HCM - CN Quận 7 (VPKD),etc,중고 오토바이,1024 Đường Nguyễn Văn Linh,+84 707 367 966,10.729274,106.70564,"https://www.google.com/maps/search/?api=1&query=10.729274,106.70564",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-26,수,감독자 (C조 순회),10,Tân Hưng,Hương Phố xe lướt,etc,중고 오토바이,58 Phan Khiêm Ích,+84 913 167 419,10.7330082,106.7079594,"https://www.google.com/maps/search/?api=1&query=10.7330082,106.7079594",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-26,수,감독자 (C조 순회),11,Tân Hưng,Xe máy Minh Khang,etc,중고 오토바이,123 ấp 10 xã,+84 914 066 381,10.7187638,106.6994394,"https://www.google.com/maps/search/?api=1&query=10.7187638,106.6994394",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-26,수,감독자 (C조 순회),12,Tân Hưng,Phụ tùng xe máy Hoàng mỹ,parts,용품,PP72+V3G,,10.7147942,106.7002102,"https://www.google.com/maps/search/?api=1&query=10.7147942,106.7002102",미러 · 머플러 · 브레이크패드 · 체인 중 2점,2
2026-08-26,수,감독자 (C조 순회),13,Vĩnh Hội,Giặt Sấy Merci | Giặt Sấy Quận 8 | Giặt Sấy Lấy Ngay Quận 8 | Giặt Sấy Nguyễn Văn Cừ | Giặt Sấy Rạch Ông,laundry,세탁,30 Duong Ba Trac,,10.7498195,106.6879502,"https://www.google.com/maps/search/?api=1&query=10.7498195,106.6879502",가입만,0
2026-08-26,수,감독자 (C조 순회),14,An Đông,Quán ăn,food,음식,74 Đ. Bùi Hữu Nghĩa,,10.7540067,106.6747435,"https://www.google.com/maps/search/?api=1&query=10.7540067,106.6747435",가입만,0
2026-08-26,수,감독자 (C조 순회),15,An Đông,Phở Hạnh - Huỳnh Mẫn Đạt,food,음식,93 Đ. Huỳnh Mẫn Đạt,,10.7548823,106.6765144,"https://www.google.com/maps/search/?api=1&query=10.7548823,106.6765144",가입만,0
2026-08-26,수,감독자 (C조 순회),16,Chợ Quán,Bãi xe 24/24 606 Trần Hưng Đạo,parking,주차장,606 Trần Hưng Đạo,,10.7551774,106.6799095,"https://www.google.com/maps/search/?api=1&query=10.7551774,106.6799095",가입만,0
2026-08-27,목,작업자 A,1,Gia Định,Honda Quý - Phụ tùng xe máy trả góp,parts,용품,334a Lê Quang Định,+84 922 293 139,10.8097289,106.6928608,"https://www.google.com/maps/search/?api=1&query=10.8097289,106.6928608",미러 · 머플러 · 브레이크패드 · 체인 중 2점,2
2026-08-27,목,작업자 A,2,Gia Định,Kensa Kiểm tra xe cũ,parts,중고 용품,236/43/3 Điện Biên Phủ,+84 901 817 129,10.797578,106.7077097,"https://www.google.com/maps/search/?api=1&query=10.797578,106.7077097",중고 부품 2점,2
2026-08-27,목,작업자 A,3,Gia Định,Phụ Tùng 153,parts,용품,153 Đ. Bùi Hữu Nghĩa,+84 888 005 054,10.7961627,106.6982458,"https://www.google.com/maps/search/?api=1&query=10.7961627,106.6982458",미러 · 머플러 · 브레이크패드 · 체인 중 2점,2
2026-08-27,목,작업자 A,4,Gia Định,"Phụ Tùng An ( Đổi Bình , Thay Nhớt, Vỏ Xe,...)",parts,용품,139 Đ. Bùi Hữu Nghĩa,+84 908 224 463,10.7959316,106.6981885,"https://www.google.com/maps/search/?api=1&query=10.7959316,106.6981885",미러 · 머플러 · 브레이크패드 · 체인 중 2점,2
2026-08-27,목,작업자 A,5,Gia Định,Phụ Tùng Xe Nâng Tiến Phát,parts,용품,224 Phan Văn Hân,+84 836 181 219,10.7943777,106.7034751,"https://www.google.com/maps/search/?api=1&query=10.7943777,106.7034751",미러 · 머플러 · 브레이크패드 · 체인 중 2점,2
2026-08-27,목,작업자 A,6,Gia Định,Phụ tùng Honda 91,parts,용품,91 Đ. Bùi Hữu Nghĩa,+84 918 211 207,10.7952611,106.6979092,"https://www.google.com/maps/search/?api=1&query=10.7952611,106.6979092",미러 · 머플러 · 브레이크패드 · 체인 중 2점,2
2026-08-27,목,작업자 A,7,Gia Định,Vá xe lưỡi lam,parts,중고 용품,RM2W+XFQ,,10.8025095,106.6961784,"https://www.google.com/maps/search/?api=1&query=10.8025095,106.6961784",중고 부품 2점,2
2026-08-27,목,작업자 A,8,Bình Thạnh,Chí decal chi nhánh 2,accessory,튜닝·액세서리,382 Xô Viết Nghệ Tĩnh,+84 903 339 779,10.8046549,106.7113271,"https://www.google.com/maps/search/?api=1&query=10.8046549,106.7113271",핸들바 · LED · 데칼 · 시트커버 중 2점,2
2026-08-27,목,작업자 A,9,Bình Thạnh,Detailing Nation,accessory,튜닝·액세서리,451/68 Xô Viết Nghệ Tĩnh,+84 366 332 333,10.8068679,106.7097341,"https://www.google.com/maps/search/?api=1&query=10.8068679,106.7097341",핸들바 · LED · 데칼 · 시트커버 중 2점,2
2026-08-27,목,작업자 A,10,Bình Thạnh,Giày xe máy An Tâm,accessory,튜닝·액세서리,818/2 Xô Viết Nghệ Tĩnh,+84 936 229 799,10.811941,106.715705,"https://www.google.com/maps/search/?api=1&query=10.811941,106.715705",핸들바 · LED · 데칼 · 시트커버 중 2점,2
2026-08-27,목,작업자 A,11,Bình Thạnh,Lộc Nguyễn Scooter,accessory,튜닝·액세서리,68c Chu Văn An,+84 786 540 000,10.8105899,106.7105487,"https://www.google.com/maps/search/?api=1&query=10.8105899,106.7105487",핸들바 · LED · 데칼 · 시트커버 중 2점,2
2026-08-27,목,작업자 A,12,Bình Thạnh,Minio - Quà Tặng & Phụ Kiện (Chi nhánh D5),accessory,튜닝·액세서리,16 D5,+84 903 361 806,10.8066187,106.7125239,"https://www.google.com/maps/search/?api=1&query=10.8066187,106.7125239",핸들바 · LED · 데칼 · 시트커버 중 2점,2
2026-08-27,목,작업자 A,13,Bình Thạnh,MotorZone VN,accessory,튜닝·액세서리,93A Chu Văn An,+84 768 996 997,10.8105025,106.7086013,"https://www.google.com/maps/search/?api=1&query=10.8105025,106.7086013",핸들바 · LED · 데칼 · 시트커버 중 2점,2
2026-08-27,목,작업자 A,14,Bình Thạnh,PP-Tech Motor Shop,accessory,튜닝·액세서리,171 Chu Văn An,+84 942 806 382,10.8107102,106.7062398,"https://www.google.com/maps/search/?api=1&query=10.8107102,106.7062398",핸들바 · LED · 데칼 · 시트커버 중 2점,2
2026-08-27,목,작업자 A,15,Bình Thạnh,Phạm Trí Motor,accessory,튜닝·액세서리,376 Chu Văn An,+84 989 247 674,10.8116553,106.6984767,"https://www.google.com/maps/search/?api=1&query=10.8116553,106.6984767",핸들바 · LED · 데칼 · 시트커버 중 2점,2
2026-08-27,목,작업자 A,16,Bình Thạnh,Thuyền Buồm Sài Gòn,accessory,튜닝·액세서리,118/138 Bạch Đằng,+84 902 031 006,10.8043836,106.707776,"https://www.google.com/maps/search/?api=1&query=10.8043836,106.707776",핸들바 · LED · 데칼 · 시트커버 중 2점,2
2026-08-27,목,작업자 A,17,Bình Thạnh,Đồ chơi xe máy 2 bánh,accessory,튜닝·액세서리,"RM6R+8RX, Lê Quang Định",+84 965 074 458,10.8108688,106.6921209,"https://www.google.com/maps/search/?api=1&query=10.8108688,106.6921209",핸들바 · LED · 데칼 · 시트커버 중 2점,2
2026-08-27,목,작업자 A,18,Bình Thạnh,Bến Xe Miền Đông,etc,중고 오토바이,292 Đinh Bộ Lĩnh,+84 28 3898 4441,10.8149258,106.7106674,"https://www.google.com/maps/search/?api=1&query=10.8149258,106.7106674",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-27,목,작업자 A,19,Bình Thạnh,Cầm đồ thanh huyền 5,etc,중고 오토바이,1 Bùi Đình Tuý,+84 903 119 135,10.8082056,106.7090057,"https://www.google.com/maps/search/?api=1&query=10.8082056,106.7090057",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-27,목,작업자 A,20,Bình Thạnh,Cửa Hàng Phuộc Nhún Long Ký 496 (Hiệp Lực cũ),etc,중고 오토바이,496 Xô Viết Nghệ Tĩnh,+84 909 419 420,10.8084013,106.7118515,"https://www.google.com/maps/search/?api=1&query=10.8084013,106.7118515",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-27,목,작업자 A,21,Bình Thạnh,Cửa Hàng Xe Máy Vũ - cầm đồ và mua bán xe,etc,중고 오토바이,3 Đ. Nguyễn Xí,+84 983 349 639,10.8102619,106.7121519,"https://www.google.com/maps/search/?api=1&query=10.8102619,106.7121519",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-27,목,작업자 A,22,Bình Thạnh,"Dat Bike - Bình Thạnh, Hồ Chí Minh",etc,중고 오토바이,170B Nơ Trang Long,+84 878 289 090,10.8114316,106.6958138,"https://www.google.com/maps/search/?api=1&query=10.8114316,106.6958138",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-27,목,작업자 A,23,Bình Thạnh,GIÀY CŨ HÀNG HIỆU,etc,중고 오토바이,76 Đinh Bộ Lĩnh,+84 813 391 739,10.8075918,106.7094206,"https://www.google.com/maps/search/?api=1&query=10.8075918,106.7094206",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-27,목,작업자 A,24,Bình Thạnh,Lê Tấn Đạt,etc,중고 오토바이,126 Nơ Trang Long,,10.8100293,106.6954009,"https://www.google.com/maps/search/?api=1&query=10.8100293,106.6954009",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-27,목,작업자 A,25,Bình Thạnh,Tiệm Giặt Cá Voi,laundry,세탁,122 Bùi Đình Tuý,,10.8080876,106.7051917,"https://www.google.com/maps/search/?api=1&query=10.8080876,106.7051917",가입만,0
2026-08-27,목,작업자 A,26,Bình Thạnh,Cứu Hộ Xe Máy 24h - Sửa Xe Tận Nơi Minh Thành Motor,towing,견인,90A Bùi Đình Tuý,,10.8075952,106.7027732,"https://www.google.com/maps/search/?api=1&query=10.8075952,106.7027732",가입만,0
2026-08-27,목,작업자 A,27,Bình Thạnh,Cửa hàng ĐTDĐ PHÁT TRẦN SMARTPHONE (NÉT ĐẸP MOBILE),phone_repair,폰수리,206 Bùi Đình Tuý,,10.8077823,106.7026753,"https://www.google.com/maps/search/?api=1&query=10.8077823,106.7026753",가입만,0
2026-08-27,목,작업자 A,28,Bình Thạnh,Chuyên Giặt Sấy Bùi Đình Túy,laundry,세탁,210 Bùi Đình Tuý,,10.8078324,106.7026322,"https://www.google.com/maps/search/?api=1&query=10.8078324,106.7026322",가입만,0
2026-08-27,목,작업자 A,29,Bình Thạnh,Giặt Sấy 247 - CN Bùi Đình Tuý,laundry,세탁,58 Bùi Đình Tuý,,10.808231,106.7068087,"https://www.google.com/maps/search/?api=1&query=10.808231,106.7068087",가입만,0
2026-08-27,목,작업자 A,30,Bình Thạnh,SỬA CHỮA ĐIỆN THOẠI BÌNH THẠNH Lehoangsoft (UY TÍN HƠN 20 NĂM),phone_repair,폰수리,226 Bùi Đình Tuý,,10.8075334,106.7017042,"https://www.google.com/maps/search/?api=1&query=10.8075334,106.7017042",가입만,0
2026-08-27,목,작업자 A,31,Bình Thạnh,Ministop,convenience,편의점,247 C Bùi Đình Tuý,,10.8075409,106.701661,"https://www.google.com/maps/search/?api=1&query=10.8075409,106.701661",가입만,0
2026-08-27,목,작업자 A,32,Bình Thạnh,Bãi Xe 62A,parking,주차장,62A Ngô Đức Kế,,10.8086331,106.7014209,"https://www.google.com/maps/search/?api=1&query=10.8086331,106.7014209",가입만,0
2026-08-27,목,작업자 B,1,Thạnh Mỹ Tây,HEAD - Phát Tiến 6,parts,중고 용품,245 Xô Viết Nghệ Tĩnh,+84 28 3510 6666,10.80087,106.71099,"https://www.google.com/maps/search/?api=1&query=10.80087,106.71099",중고 부품 2점,2
2026-08-27,목,작업자 B,2,Thạnh Mỹ Tây,Hung Hoang motor,parts,중고 용품,"Hưng Hoàng Motor, 344 Đ. Ung Văn Khiêm",,10.8007803,106.7232661,"https://www.google.com/maps/search/?api=1&query=10.8007803,106.7232661",중고 부품 2점,2
2026-08-27,목,작업자 B,3,Thạnh Mỹ Tây,OMEGA SHOP,parts,용품,56 Nguyễn Hữu Cảnh,+84 903 655 081,10.7888975,106.7159135,"https://www.google.com/maps/search/?api=1&query=10.7888975,106.7159135",미러 · 머플러 · 브레이크패드 · 체인 중 2점,2
2026-08-27,목,작업자 B,4,Thạnh Mỹ Tây,PHỤ TÙNG CƠ GIỚI KHẮC DUY,parts,용품,515 Điện Biên Phủ,+84 28 3510 6677,10.8012431,106.715535,"https://www.google.com/maps/search/?api=1&query=10.8012431,106.715535",미러 · 머플러 · 브레이크패드 · 체인 중 2점,2
2026-08-27,목,작업자 B,5,Thạnh Mỹ Tây,Phan Thong Motor,parts,중고 용품,486/1 Điện Biên Phủ,+84 906 620 266,10.8008525,106.7124816,"https://www.google.com/maps/search/?api=1&query=10.8008525,106.7124816",중고 부품 2점,2
